video, title, thumbnail, description, hosted_at, flight_start_time, flight_end_time, labels,  metadata:type_1,  metadata:type_2,  metadata:type_3, embed_code, id
http://cbstv.vo.llnwd.net/e2/0009/flash/20100414175500_02766_001929p0002037p3.flv,Power Outage Causes Commuter Nightmare,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1271296794992_0p6663244448585197.jpg,Power Outage Causes Commuter Nightmare,http://cbstv.vo.llnwd.net/e2/0009/flash/20100414175500_02766_001929p0002037p3.flv,2010-04-14T09:05:20-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='78156177001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,78156177001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100415175500_24880_000556p3000618p7.flv,Suspect Arrested In '09 Synagogue Shooting,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1271383348050_0p1851668365225364.jpg,Suspect Arrested In '09 Synagogue Shooting,http://cbstv.vo.llnwd.net/e2/0009/flash/20100415175500_24880_000556p3000618p7.flv,2010-04-15T09:10:31-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='78359204001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,78359204001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100417175800_42775_000928p9000945p6.flv,Tarzana Jewelry Store Robbers At Large,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1271554647245_0p4578848297645157.jpg,Tarzana Jewelry Store Robbers At Large,http://cbstv.vo.llnwd.net/e2/0009/flash/20100417175800_42775_000928p9000945p6.flv,2010-04-17T08:40:08-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='78630028001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,78630028001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100417215800_37373_000910p4000948p0.flv,LAPD Detectives Found Negligent In Girl's Murder,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1271569338004_0p15585968843058168.jpg,LAPD Detectives Found Negligent In Girl's Murder,http://cbstv.vo.llnwd.net/e2/0009/flash/20100417215800_37373_000910p4000948p0.flv,2010-04-18T12:45:28-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='78630052001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,78630052001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100418175800_99106_000550000813p5.flv,Van Nuys Police Seek Suspect In Hit-And-Run,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1271640931172_0p28094611595745233.jpg,Van Nuys Police Seek Suspect In Hit-And-Run,http://cbstv.vo.llnwd.net/e2/0009/flash/20100418175800_99106_000550000813p5.flv,2010-04-18T08:40:25-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='78735124001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,78735124001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100418175800_99106_000813p9000843p8.flv,Police Arrest Kidnapping. Robbery Suspect,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1271641238043_0p6927961867780554.jpg,Police Arrest Kidnapping. Robbery Suspect,http://cbstv.vo.llnwd.net/e2/0009/flash/20100418175800_99106_000813p9000843p8.flv,2010-04-18T08:45:28-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='78739408001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,78739408001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100418175800_99106_001712p2001731p42.flv,Thousands Walk In Effort To End Genocide,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1271646320493_0p7790690562758926.jpg,Thousands Walk In Effort To End Genocide,http://cbstv.vo.llnwd.net/e2/0009/flash/20100418175800_99106_001712p2001731p42.flv,2010-04-18T10:00:23-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='78739420001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,78739420001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100419202800_88069_000107p0000325p3.flv,No Joke. Cops Looking For 'Knock Knock' Burglars,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1271736380032_0p7003942903454833.jpg,No Joke. Cops Looking For 'Knock Knock' Burglars,http://cbstv.vo.llnwd.net/e2/0009/flash/20100419202800_88069_000107p0000325p3.flv,2010-04-19T11:15:24-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='78968830001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,78968830001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100420105900_85603_002118p9002204p1.flv,3 Women Behind Valley 'Knock Knock' Burglaries,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1271790010115_0p6880147958282174.jpg,3 Women Behind Valley 'Knock Knock' Burglaries,http://cbstv.vo.llnwd.net/e2/0009/flash/20100420105900_85603_002118p9002204p1.flv,2010-04-20T02:05:45-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='79118670001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,79118670001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100421135930_84847_000928p2001117p0.flv,City Leaders Skeptical About Budget Forecast,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1271889113168_0p7325141747542045.jpg,City Leaders Skeptical About Budget Forecast,http://cbstv.vo.llnwd.net/e2/0009/flash/20100421135930_84847_000928p2001117p0.flv,2010-04-21T05:10:15-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='79424732001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,79424732001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100421145700_37408_000250p9000327p5.flv,2 Arrests Made In Valley Village Massacre,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1271889440522_0p3960194390905151.jpg,2 Arrests Made In Valley Village Massacre,http://cbstv.vo.llnwd.net/e2/0009/flash/20100421145700_37408_000250p9000327p5.flv,2010-04-21T05:40:16-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='79443022001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,79443022001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100421202801_62405_000958p8001157p1.flv,Fatal Traffic Accident Reported In Sylmar,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1271911035359_0p7496003723590758.jpg,Fatal Traffic Accident Reported In Sylmar,http://cbstv.vo.llnwd.net/e2/0009/flash/20100421202801_62405_000958p8001157p1.flv,2010-04-21T11:45:08-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='79460710001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,79460710001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100422105900_52648_000755p0000823p1.flv,NoHo Restaurant Massacre Suspect Captured,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1271962505760_0p94495335098849.jpg,NoHo Restaurant Massacre Suspect Captured,http://cbstv.vo.llnwd.net/e2/0009/flash/20100422105900_52648_000755p0000823p1.flv,2010-04-22T02:00:23-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='79604265001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,79604265001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100422120000_92309_000421p4000904p3.flv,Brothers Arrested In Deadly Restaurant Shooting,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1271965403333_0p7498555080845507.jpg,Brothers Arrested In Deadly Restaurant Shooting,http://cbstv.vo.llnwd.net/e2/0009/flash/20100422120000_92309_000421p4000904p3.flv,2010-04-22T02:55:20-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='79612163001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,79612163001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100422120000_92309_000931p3001000p2.flv,Officials Identify Sylmar Woman Killed By LAPD Car,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1271965762181_0p023167972208040066.jpg,Officials Identify Sylmar Woman Killed By LAPD Car,http://cbstv.vo.llnwd.net/e2/0009/flash/20100422120000_92309_000931p3001000p2.flv,2010-04-22T02:55:28-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='79614615001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,79614615001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100422135930_93703_000332p6000556p2.flv,2 Arrests Could Solve 7 Homicides,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1271971987279_0p8957455982935061.jpg,2 Arrests Could Solve 7 Homicides,http://cbstv.vo.llnwd.net/e2/0009/flash/20100422135930_93703_000332p6000556p2.flv,2010-04-22T04:40:32-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='79619598001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,79619598001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100422165700_85708_000853p7000931p4.flv,Officials Identify Sylmar Woman Killed By LAPD Car,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1271983502392_0p04483917793384917.jpg,Officials Identify Sylmar Woman Killed By LAPD Car,http://cbstv.vo.llnwd.net/e2/0009/flash/20100422165700_85708_000853p7000931p4.flv,2010-04-22T07:50:22-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='79660000001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,79660000001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100422172800_16561_000304p1000448p5.flv,Sting Nets Dozens Of Arrests In Ventura County,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1271985084105_0p22877115971296635.jpg,Sting Nets Dozens Of Arrests In Ventura County,http://cbstv.vo.llnwd.net/e2/0009/flash/20100422172800_16561_000304p1000448p5.flv,2010-04-22T08:15:30-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='79664806001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,79664806001
http://cbstv.vo.llnwd.net/e2/0009/flash/VJ Puppy Repaired_20100425032720_000000000130p9.flv,Dog Named Deputy In Need Of New Home,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272166553006_0p4609952743892742.jpg,Dog Named Deputy In Need Of New Home,http://cbstv.vo.llnwd.net/e2/0009/flash/VJ Puppy Repaired_20100425032720_000000000130p9.flv,2010-04-24T10:40:27-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='79970078001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,79970078001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100424165700_27153_001036p0001101p5.flv,El Camino Wins 6th Straight Academic Decathlon,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272156779191_0p481096695246724.jpg,El Camino Wins 6th Straight Academic Decathlon,http://cbstv.vo.llnwd.net/e2/0009/flash/20100424165700_27153_001036p0001101p5.flv,2010-04-24T07:55:34-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='79977832001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,79977832001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100424165700_27153_002308p0002350p3.flv,Whole Planet Expo Celebrates Earth Day,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272158029520_0p8719170813711382.jpg,Whole Planet Expo Celebrates Earth Day,http://cbstv.vo.llnwd.net/e2/0009/flash/20100424165700_27153_002308p0002350p3.flv,2010-04-24T08:20:08-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='79977837001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,79977837001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100424165700_27153_000303p6000541p6.flv,Armenians Mark Genocide Anniversary Across SoCal,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272155676181_0p3681013598815689.jpg,Armenians Mark Genocide Anniversary Across SoCal,http://cbstv.vo.llnwd.net/e2/0009/flash/20100424165700_27153_000303p6000541p6.flv,2010-04-24T07:40:08-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='79979392001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,79979392001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100424165700_27153_001931p1002001p5.flv,'Starlet Bandit' Wanted For 5 Bank Robberies,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272157545689_0p13469847676467428.jpg,'Starlet Bandit' Wanted For 5 Bank Robberies,http://cbstv.vo.llnwd.net/e2/0009/flash/20100424165700_27153_001931p1002001p5.flv,2010-04-24T08:10:10-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='79979401001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,79979401001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100424215800_91059_001312p7001334p8.flv,El Camino's Decathlon Team Returns Triumphant,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272174238159_0p7138023472166106.jpg,El Camino's Decathlon Team Returns Triumphant,http://cbstv.vo.llnwd.net/e2/0009/flash/20100424215800_91059_001312p7001334p8.flv,2010-04-25T12:50:07-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='79992613001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,79992613001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100426225800_85955_000548p7000613p8.flv,Suspected Drunk Driver Leads Cops On Chase,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272356589383_0p28169698694665174.jpg,Suspected Drunk Driver Leads Cops On Chase,http://cbstv.vo.llnwd.net/e2/0009/flash/20100426225800_85955_000548p7000613p8.flv,2010-04-27T03:25:13-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='81165652001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,81165652001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100427105900_05922_002734p9002800p9.flv,Old Glendale Trolleys Begin Running At Americana,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272397468458_0p40831392693806745.jpg,Old Glendale Trolleys Begin Running At Americana,http://cbstv.vo.llnwd.net/e2/0009/flash/20100427105900_05922_002734p9002800p9.flv,2010-04-27T02:25:48-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='81376647001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,81376647001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100427135930_84936_000024p5000156p6.flv,L.A. City Council Approves DWP Rate Hike,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272404779164_0p688627395600419.jpg,L.A. City Council Approves DWP Rate Hike,http://cbstv.vo.llnwd.net/e2/0009/flash/20100427135930_84936_000024p5000156p6.flv,2010-04-27T05:15:27-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='81397067001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,81397067001
http://cbstv.vo.llnwd.net/e2/0009/flash/20100427105900_05922_000112p4000342p9.flv,Former LAPD Chief Daryl Gates To Be Laid To Rest,http://kcbs.img.entriq.net/img/dp_thumbs/thumb_1272393238024_0p8652766422270661.jpg,Former LAPD Chief Daryl Gates To Be Laid To Rest,http://cbstv.vo.llnwd.net/e2/0009/flash/20100427105900_05922_000112p4000342p9.flv,2010-04-27T05:15:27-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='81397068001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,81397068001
